Date,Menu Name,Qty,Price
2019-01-17 18:36:18,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,JAPANESE OCHA,1,20000
,ABURI CHICKEN CHARSIU,1,20000
,MATCHA ICE CREAM,1,20000
2019-01-17 19:42:10,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B3. TANTAN QUARTER CHICKEN.,1,62000
,MINERAL WATER,2,10000
2019-01-17 20:29:37,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,2,20000
2019-01-17 20:30:13,CHICKEN NANBAN DON,1,55000
,GYOZA PORK,1,0
2019-01-17 20:30:33,CHICKEN KATSUDON,1,45000
2019-01-17 20:31:22,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-17 20:41:40,A8. GOLDEN PORK BELLY EGG,1,64000
,B8. TANTAN PORK BELLY EGG,1,69000
,FLAN PUDDING,1,25000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
,SOYA MILK,1,20000
,A7. GOLDEN PORK BELLY,1,0
2019-01-17 20:43:47,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,KAKIGORI,1,30000
,SOYA MILK,1,20000
2019-01-17 20:57:18,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-17 20:57:47,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-17 21:32:19,B8. TANTAN PORK BELLY EGG,1,69000
,CHOPPED CHILI,1,0
,JAPANESE OCHA,1,20000
,CHICKEN TERIYAKI DON,1,35000
2019-01-17 21:33:14,B5. TANTAN CHICKEN KARAAGE,1,67000
,JAPANESE OCHA,1,20000
2019-01-17 21:34:30,D8. CURRY PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-17 21:35:25,B7. TANTAN PORK BELLY,1,61000
,BAMBOO SHOOT,1,15000
,CHOPPED CHILI,1,0
,TAUGE,1,7000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-17 21:37:03,B1. TANTAN CHICKEN CHARSIU,1,60000
,JAPANESE OCHA,1,20000
2019-01-17 21:37:29,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-17 21:38:19,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
2019-01-17 21:38:40,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-17 21:39:10,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-17 22:26:33,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-17 22:35:11,PORK CHAHAN,1,38000
,B7. TANTAN PORK BELLY,1,61000
2019-01-18 13:11:32,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,3,20000
,B3. TANTAN QUARTER CHICKEN.,1,62000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,MINERAL WATER,1,10000
,BUTADON,1,50000
,SEASONED EGG,1,10000
,B7. TANTAN PORK BELLY,1,61000
2019-01-18 13:50:15,PORK KATSU CURRY,1,55000
,JAPANESE OCHA,1,20000
2019-01-18 13:59:10,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
2019-01-18 15:44:48,JAPANESE OCHA,2,20000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
2019-01-18 15:55:15,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-18 17:33:57,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,D3. CURRY QUARTER CHICKEN,1,62000
,SOYA MILK,1,20000
,JAPANESE OCHA,1,20000
2019-01-18 18:14:38,C2. KURO CHICKEN CHARSIU EGG,1,68000
,B8. TANTAN PORK BELLY EGG,1,69000
,TARO MILK TEA,1,25000
,SOYA MILK,1,20000
,GYOZA PORK,1,35000
,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-18 18:16:40,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-18 20:10:39,CHICKEN KATSUDON,1,45000
,CHICKEN KARAAGE,1,37000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-18 20:17:33,B8. TANTAN PORK BELLY EGG,1,69000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-18 20:22:30,D4. CURRY QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,2,20000
2019-01-18 20:23:06,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-18 20:31:55,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-18 20:32:38,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
2019-01-18 20:32:59,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-18 20:49:44,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,D6. CURRY CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,2,20000
,STEAMED RICE,1,15000
2019-01-18 20:50:52,D2. CURRY CHICKEN CHARSIU EGG,1,68000
,FLAN PUDDING,1,25000
,OGURA ICE CREAM,1,18000
,JAPANESE OCHA,1,20000
2019-01-18 22:53:19,MAZEMEN MINCED PORK+PORK BELLY,1,75000
,JAPANESE OCHA,1,20000
2019-01-18 22:56:22,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-18 23:12:14,A8. GOLDEN PORK BELLY EGG,1,64000
,GYOZA PORK,1,35000
,OYAKODON.,1,40000
,TAUGE,1,7000
,JAPANESE OCHA,1,20000
,TARO MILK TEA,1,25000
2019-01-19 11:19:38,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-19 11:20:51,A3. GOLDEN QUARTER CHICKEN.,1,57000
2019-01-19 12:04:42,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-19 12:37:28,B8. TANTAN PORK BELLY EGG,2,69000
,JAPANESE OCHA,2,20000
2019-01-19 12:39:17,B5. TANTAN CHICKEN KARAAGE,1,67000
,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,2,20000
2019-01-19 13:14:10,B8. TANTAN PORK BELLY EGG,1,69000
,CHICKEN NANBAN,1,35000
,JAPANESE OCHA,1,20000
2019-01-19 13:14:46,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-19 13:16:42,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,D1. CURRY CHICKEN CHARSIU,1,60000
,JAPANESE SPINACH,1,10000
,B5. TANTAN CHICKEN KARAAGE,1,67000
,A7. GOLDEN PORK BELLY,1,56000
,JAPANESE OCHA,4,20000
2019-01-19 13:31:29,A5. GOLDEN CHICKEN KARAAGE,1,62000
,MAZEMEN MINCED PORK,1,55000
,NOODLE,1,15000
2019-01-19 13:50:34,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,C2. KURO CHICKEN CHARSIU EGG,1,68000
,SPRING ONIONS,1,7000
,JAPANESE OCHA,2,20000
,CHICKEN KARAAGE,1,37000
,FLAN PUDDING,1,25000
,SEASONED EGG,1,10000
,KAKIGORI,2,30000
2019-01-19 13:52:45,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
2019-01-19 13:53:10,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-19 14:58:10,B7. TANTAN PORK BELLY,1,61000
,A7. GOLDEN PORK BELLY,1,56000
,JAPANESE OCHA,1,20000
,PORK KATSU,1,35000
2019-01-19 15:22:58,C6. KURO CHICKEN KARAAGE EGG,1,75000
,A8. GOLDEN PORK BELLY EGG,1,64000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-19 15:28:02,A8. GOLDEN PORK BELLY EGG,1,64000
,D5. CURRY CHICKEN KARAAGE,1,67000
,JAPANESE OCHA,2,20000
2019-01-19 15:44:16,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,CHICKEN KARAAGE,1,37000
2019-01-19 15:44:42,B3. TANTAN QUARTER CHICKEN.,1,62000
2019-01-19 16:41:58,A3. GOLDEN QUARTER CHICKEN.,1,57000
,C3. KURO QUARTER CHICKEN,1,62000
,JAPANESE OCHA,1,20000
,PORK BELLY.,1,15000
2019-01-19 16:52:38,PORK KATSU CURRY,1,55000
,C7. KURO PORK BELLY,1,61000
,CHICKEN KATSU CURRY,1,47000
,JAPANESE OCHA,2,20000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-19 16:54:28,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-19 16:55:04,A9. GOLDEN MEGA PORK BELLY,1,71000
2019-01-19 16:56:14,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-19 17:03:47,B5. TANTAN CHICKEN KARAAGE,1,67000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,B8. TANTAN PORK BELLY EGG,1,69000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-19 18:18:27,B1. TANTAN CHICKEN CHARSIU,1,60000
,JAPANESE OCHA,2,20000
,A8. GOLDEN PORK BELLY EGG,1,64000
,GYOZA PORK,1,35000
,FLAN PUDDING,1,25000
2019-01-19 18:23:24,C6. KURO CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,2,20000
2019-01-19 18:24:17,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-19 19:27:14,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A8. GOLDEN PORK BELLY EGG,1,0
,CHICKEN KARAAGE,1,0
,MINERAL WATER,1,0
2019-01-19 19:29:44,A8. GOLDEN PORK BELLY EGG,1,64000
,MINERAL WATER,1,10000
2019-01-19 19:46:19,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-19 19:48:52,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,TAUGE,1,7000
,MINERAL WATER,1,10000
,SOYA MILK,1,20000
,TORIPAITAN SOUP,1,15000
2019-01-19 20:00:09,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
2019-01-19 20:07:18,B8. TANTAN PORK BELLY EGG,1,69000
,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,SOYA MILK,1,20000
2019-01-19 20:22:38,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-19 20:23:45,STAMINA DON,1,68000
,JAPANESE OCHA,1,20000
2019-01-19 20:24:05,BUTADON,1,50000
2019-01-19 20:26:05,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-19 20:28:08,B8. TANTAN PORK BELLY EGG,1,69000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,2,20000
,BUTADON,1,50000
,OYAKODON.,1,40000
2019-01-19 20:29:27,C10. KURO MEGA PORK BELLY EGG,1,84000
2019-01-19 20:30:55,STAMINA DON,1,68000
2019-01-19 20:32:21,B8. TANTAN PORK BELLY EGG,1,69000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE SPINACH,2,10000
,JAPANESE OCHA,1,20000
2019-01-19 20:33:12,A8. GOLDEN PORK BELLY EGG,1,64000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
2019-01-19 20:38:26,CHICKEN TERIYAKI DON,1,35000
,B7. TANTAN PORK BELLY,1,61000
,C7. KURO PORK BELLY,1,61000
,JAPANESE OCHA,2,20000
2019-01-19 20:39:49,B8. TANTAN PORK BELLY EGG,1,69000
,SOYA MILK,1,20000
,A5. GOLDEN CHICKEN KARAAGE,1,62000
,MINERAL WATER,1,10000
2019-01-19 20:41:51,A8. GOLDEN PORK BELLY EGG,1,64000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,MINERAL WATER,1,10000
,JAPANESE OCHA,1,20000
2019-01-19 20:42:50,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA CHICKEN,1,35000
,OGURA ICE CREAM,1,18000
2019-01-19 20:44:09,A1. GOLDEN CHICKEN CHARSIU,1,55000
,B1. TANTAN CHICKEN CHARSIU,2,60000
,JAPANESE OCHA,2,20000
2019-01-19 20:57:28,B7. TANTAN PORK BELLY,1,61000
,BUTADON,1,50000
,JAPANESE OCHA,2,20000
2019-01-19 20:58:30,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
2019-01-19 21:08:10,C4. KURO QUARTER CHICKEN EGG,1,70000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,CHICKEN KATSU CURRY,1,47000
,A8. GOLDEN PORK BELLY EGG,1,64000
,MINERAL WATER,1,10000
2019-01-19 21:10:42,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B10. TANTAN MEGA PORK BELLY EGG,2,84000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,OYAKODON.,1,40000
,JAPANESE OCHA,3,20000
,FLAN PUDDING,1,25000
2019-01-19 21:29:49,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,1,20000
2019-01-19 21:36:47,B7. TANTAN PORK BELLY,1,61000
,JAPANESE OCHA,2,20000
2019-01-19 21:37:14,A7. GOLDEN PORK BELLY,1,56000
2019-01-19 21:41:57,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
,SPRITE SODA,1,15000
,COKE SODA,1,15000
2019-01-19 21:49:55,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,B7. TANTAN PORK BELLY,1,61000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,2,20000
,SPRING ONIONS,1,7000
,CHICKEN KARAAGE,1,37000
2019-01-19 21:58:40,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,SPRING ONIONS,1,7000
,JAPANESE OCHA,2,20000
,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA CHICKEN,1,35000
2019-01-19 22:22:41,A1. GOLDEN CHICKEN CHARSIU,1,55000
,B5. TANTAN CHICKEN KARAAGE,1,67000
,JAPANESE OCHA,1,20000
,SPRITE SODA,1,15000
,GYOZA PORK,1,35000
2019-01-19 22:45:38,A1. GOLDEN CHICKEN CHARSIU,1,55000
,JAPANESE OCHA,2,20000
2019-01-19 22:46:25,CHICKEN KATSU CURRY,1,47000
2019-01-19 22:47:04,BUTADON,1,50000
2019-01-19 22:47:26,OYAKODON.,1,40000
2019-01-19 23:17:02,B5. TANTAN CHICKEN KARAAGE,1,67000
,GYOZA PORK,1,35000
,C1. KURO CHICKEN CHARSIU,1,60000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-20 12:25:18,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,MINERAL WATER,1,10000
,JAPANESE OCHA,1,20000
2019-01-20 12:28:28,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-20 12:39:08,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-20 12:39:57,A7. GOLDEN PORK BELLY,1,56000
,BAMBOO SHOOT,1,15000
,JAPANESE OCHA,1,20000
2019-01-20 13:02:20,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,B10. TANTAN MEGA PORK BELLY EGG,2,84000
,JAPANESE OCHA,2,20000
,NOODLE,1,15000
2019-01-20 13:14:19,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
,BUTADON,1,50000
,MAZEMEN MINCED PORK+PORK BELLY,1,75000
,JAPANESE OCHA,4,20000
2019-01-20 13:16:01,B8. TANTAN PORK BELLY EGG,2,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
,CHOPPED CHILI,1,0
2019-01-20 13:44:30,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,D2. CURRY CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,2,20000
2019-01-20 13:47:08,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-20 14:06:14,A7. GOLDEN PORK BELLY,2,56000
,ABURI CHICKEN CHARSIU,1,20000
,KAKIGORI,1,30000
,JAPANESE OCHA,2,20000
2019-01-20 14:13:05,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
,TORIPAITAN SOUP,1,15000
2019-01-20 14:43:29,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,MINERAL WATER,1,10000
2019-01-20 14:47:14,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,GYOZA CHICKEN,1,35000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,OYAKODON.,1,40000
,JAPANESE OCHA,5,20000
,FLAN PUDDING,1,25000
2019-01-20 15:00:21,C8. KURO PORK BELLY EGG,1,69000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,PORK BELLY.,1,15000
2019-01-20 15:02:32,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,3,20000
2019-01-20 15:20:47,PORK KATSU CURRY,1,55000
,MINERAL WATER,1,10000
,C7. KURO PORK BELLY,1,61000
,JAPANESE OCHA,1,20000
2019-01-20 15:27:55,D3. CURRY QUARTER CHICKEN,1,62000
,JAPANESE OCHA,1,20000
2019-01-20 15:29:39,JAPANESE OCHA,3,20000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A8. GOLDEN PORK BELLY EGG,1,64000
,STEAMED RICE,1,15000
,PORK BELLY.,1,15000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA CHICKEN,1,35000
,CHICKEN KARAAGE,1,37000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
2019-01-20 15:51:24,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-20 15:51:46,B3. TANTAN QUARTER CHICKEN.,1,62000
2019-01-20 15:54:58,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,JAPANESE OCHA,2,20000
,TORIPAITAN SOUP,1,15000
2019-01-20 15:57:05,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
2019-01-20 16:40:19,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,1,20000
,ZENZAI,1,30000
,JAPANESE OCHA,1,20000
2019-01-20 17:09:52,CHICKEN NANBAN DON,1,55000
,CHICKEN KARAAGE,1,37000
2019-01-20 17:10:10,OYAKODON.,1,40000
2019-01-20 17:11:14,CHICKEN NANBAN DON,1,55000
,JAPANESE OCHA,1,20000
2019-01-20 17:11:36,MAZEMEN MINCED PORK,1,55000
2019-01-20 17:12:54,C8. KURO PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,PORK SHABU CURRY,1,55000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-20 17:53:07,A5. GOLDEN CHICKEN KARAAGE,1,62000
,JAPANESE OCHA,1,20000
2019-01-20 17:54:08,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-20 17:54:37,STAMINA DON,1,68000
2019-01-20 17:55:36,B7. TANTAN PORK BELLY,1,61000
,B8. TANTAN PORK BELLY EGG,1,0
2019-01-20 18:23:06,STAMINA DON,1,68000
2019-01-20 18:23:34,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
2019-01-20 18:24:14,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-20 18:24:38,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-20 18:32:02,A1. GOLDEN CHICKEN CHARSIU,1,55000
,MINERAL WATER,1,10000
2019-01-20 18:41:38,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,A8. GOLDEN PORK BELLY EGG,1,64000
,MINERAL WATER,1,10000
,JAPANESE OCHA,1,20000
2019-01-20 18:49:47,B9. TANTAN MEGA PORK BELLY,1,76000
,JAPANESE OCHA,1,20000
2019-01-20 18:51:35,B8. TANTAN PORK BELLY EGG,1,69000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
2019-01-20 18:53:44,B3. TANTAN QUARTER CHICKEN.,1,62000
,SOYA MILK,1,20000
2019-01-20 18:54:11,B1. TANTAN CHICKEN CHARSIU,1,60000
2019-01-20 19:09:21,A7. GOLDEN PORK BELLY,1,56000
,A7. GOLDEN PORK BELLY,1,56000
2019-01-20 19:12:44,A8. GOLDEN PORK BELLY EGG,1,64000
,OGURA ICE CREAM,1,18000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-20 19:47:45,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-20 19:48:05,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
2019-01-20 19:48:42,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-20 19:54:33,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
2019-01-20 20:02:13,CHICKEN KARAAGE,1,37000
,PORK SOBORO,1,10000
,ZENZAI,1,30000
,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
2019-01-20 20:02:54,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-20 20:03:20,PORK KATSUDON,1,49000
2019-01-20 20:04:14,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-20 20:06:17,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
2019-01-20 20:06:47,D7. CURRY PORK BELLY,1,61000
2019-01-20 20:12:38,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,2,20000
,TORIPAITAN SOUP,1,15000
,TORIKAWA,1,35000
2019-01-20 20:13:48,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-20 20:14:51,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,C8. KURO PORK BELLY EGG,1,69000
,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-20 20:15:19,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-20 20:19:08,B8. TANTAN PORK BELLY EGG,1,69000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,PORK BELLY.,1,15000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-20 20:29:35,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
,OGURA ICE CREAM,1,18000
2019-01-20 20:39:30,A7. GOLDEN PORK BELLY,1,56000
,JAPANESE OCHA,1,20000
2019-01-20 21:17:07,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,2,20000
,CHICKEN CHARSIU,1,15000
2019-01-20 21:17:27,PORK KATSU CURRY,1,55000
2019-01-20 21:22:17,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
,PORK BELLY.,1,15000
2019-01-20 21:37:47,A7. GOLDEN PORK BELLY,1,56000
2019-01-21 13:12:11,B10. TANTAN MEGA PORK BELLY EGG,2,84000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,2,20000
2019-01-21 13:28:35,A8. GOLDEN PORK BELLY EGG,1,64000
,A7. GOLDEN PORK BELLY,1,56000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,4,20000
,GYOZA PORK,1,35000
,POACHED EGG,1,10000
2019-01-21 13:48:54,OYAKODON.,1,40000
2019-01-21 16:55:05,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,MINERAL WATER,1,10000
,CHICKEN KARAAGE,1,37000
2019-01-21 16:55:27,CHICKEN KATSUDON,1,45000
2019-01-21 16:55:57,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-21 17:54:02,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,SOYA MILK,2,20000
,CHICKEN NANBAN,1,35000
,GYOZA CHICKEN,1,35000
2019-01-21 18:20:52,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,PORK KATSU,1,35000
2019-01-21 18:21:11,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-21 18:33:39,JAPANESE OCHA,1,20000
,PORK KATSU CURRY,1,55000
2019-01-21 18:34:10,BUTADON,1,50000
2019-01-21 19:25:03,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,CHICKEN KATSU,1,31000
,JAPANESE OCHA,1,20000
,STEAMED RICE,1,15000
,PORK BELLY.,1,15000
,MINERAL WATER,1,10000
2019-01-21 19:35:59,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-21 19:36:33,A7. GOLDEN PORK BELLY,1,56000
2019-01-21 19:51:18,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,BAMBOO SHOOT,1,15000
2019-01-21 20:15:56,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-21 20:16:22,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-21 20:42:28,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,TARO MILK TEA,1,25000
2019-01-21 22:02:23,B9. TANTAN MEGA PORK BELLY,1,76000
,A7. GOLDEN PORK BELLY,1,56000
,GYOZA PORK,1,35000
,CHICKEN NANBAN,1,35000
,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-21 22:03:23,SOYA MILK,2,20000
,JAPANESE OCHA,1,20000
2019-01-21 22:35:05,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-21 22:35:54,JAPANESE OCHA,2,20000
,JAPANESE OCHA,3,20000
